,adult.smoking.value_2014,adult.smoking.value_2015,adult.smoking.value_2016,adult.smoking.value_2017,children.in.poverty.value_2017,diabetes.value_2014,diabetes.value_2015,diabetes.value_2016,diabetes.value_2017,drug.overdose.deaths.value_2016,drug.overdose.deaths.value_2017,drug.poisoning.deaths.value_2014,drug.poisoning.deaths.value_2015,excessive.drinking.value_2016,excessive.drinking.value_2017,firearm.fatalities.value_2017,frequent.mental.distress.value_2017,frequent.physical.distress.value_2017,injury.deaths.value_2014,injury.deaths.value_2015,injury.deaths.value_2016,injury.deaths.value_2017,mammography.screening.value_2014,mammography.screening.value_2015,median.household.income.value_2016,median.household.income.value_2017,motor.vehicle.crash.deaths.value_2014,motor.vehicle.crash.deaths.value_2015,motor.vehicle.crash.deaths.value_2016,motor.vehicle.crash.deaths.value_2017,physical.inactivity.value_2014,physical.inactivity.value_2015,physical.inactivity.value_2016,physical.inactivity.value_2017,poor.mental.health.days.value_2014,poor.mental.health.days.value_2015,poor.mental.health.days.value_2016,poor.mental.health.days.value_2017,poor.or.fair.health.value_2014,poor.or.fair.health.value_2015,poor.or.fair.health.value_2016,poor.physical.health.days.value_2014,poor.physical.health.days.value_2015,poor.physical.health.days.value_2016,poor.physical.health.days.value_2017,premature.age.adjusted.mortality.value_2014,premature.age.adjusted.mortality.value_2015,premature.age.adjusted.mortality.value_2016,premature.age.adjusted.mortality.value_2017,premature.death.value_2014,premature.death.value_2015,premature.death.value_2016,premature.death.value_2017,preventable.hospital.stays.value_2014,preventable.hospital.stays.value_2015,preventable.hospital.stays.value_2016,preventable.hospital.stays.value_2017,some.college.value_2014,some.college.value_2015,some.college.value_2016,some.college.value_2017,unemployment.value_2017
197,0.27,0.27,0.159,0.195,0.248,0.085,0.084,0.086,0.081,12.17,13.61,18.6,16.42,0.172,0.167,18.0,0.11,0.1,96.3,97.9,97.7,96.2,0.59,0.58,41385.0,41967.0,13.72,14.29,14.31,18.02,0.191,0.188,0.197,0.187,3.5,3.5,3.2,3.5,0.127,0.127,0.136,3.8,3.8,3.3,3.5,387.7,365.8,365.6,380.7,8136.0,7789.0,7339.0,7277.0,41.81,28.3,24.94,23.6,0.362,0.379,0.37,0.363,0.062
198,0.184,0.184,0.161,0.141,0.146,0.05,0.058,0.065,0.047,11.65,8.68,11.83,13.69,0.203,0.195,15.0,0.1,0.09,75.2,75.8,77.1,67.1,0.6,0.6,62529.0,64487.0,21.25,20.14,19.08,17.52,0.138,0.112,0.118,0.136,2.8,2.8,3.2,3.3,0.165,0.165,0.131,3.2,3.2,3.2,2.9,257.7,246.5,252.4,255.3,5462.0,5751.0,5691.0,5503.0,35.19,31.94,27.18,26.4,0.523,0.536,0.572,0.568,0.041
199,0.214911927529,0.219,0.184287377451,0.178976716418,0.223788059701,0.106743341404,0.054,0.106286151961,0.110588656716,17.1416605392,18.0768537313,12.9719322034,9.86,0.167385416667,0.168248358209,13.0742331288,0.118764179104,0.118531343284,73.9515254237,54.7,73.10625,76.4804776119,0.614020368574,0.57,,,19.8323091881,10.85,16.2010729614,15.3734369396,0.272426634383,0.145,0.262983455882,0.251965970149,3.72670807453,4.0,3.79540441176,3.88,0.176672213817,0.176679006332,0.167535539216,3.97711864407,2.1,3.85306372549,3.95426865672,393.981646489,212.0,384.387438725,391.008661888,,5104.0,,,75.3285714286,28.15,60.6736134969,56.7150089659,0.557682324455,0.605,0.582615196078,0.586505074627,0.0567134328358
200,0.309,0.309,0.184287377451,0.147,0.416,0.083,0.087,0.106286151961,0.076,17.1416605392,51.35,20.36,22.96,0.167385416667,0.129,13.0742331288,0.11,0.12,149.5,133.4,73.10625,138.1,0.58,0.55,,33098.0,38.68,45.93,16.2010729614,30.35,0.258,0.219,0.262983455882,0.201,6.4,6.4,3.79540441176,3.6,0.297,0.297,0.167535539216,3.97711864407,3.97014423077,3.85306372549,3.9,466.7,447.9,384.387438725,479.3,11888.0,10916.0,,10439.0,58.58,51.94,60.6736134969,34.68,0.446,0.519,0.582615196078,0.614,0.077
201,0.157,0.157,0.134,0.138,0.097,0.056,0.058,0.061,0.054,15.22,15.4,10.62,12.13,0.216,0.191,11.0,0.09,0.09,59.7,67.9,69.6,75.6,0.58,0.57,70687.0,71209.0,9.94,8.96,8.3,7.84,0.143,0.132,0.121,0.119,2.9,2.9,2.9,3.2,0.1,0.1,0.093,2.8,2.8,2.7,3.3,270.4,261.2,259.7,260.3,5534.0,5417.0,5327.0,5144.0,39.67,32.87,26.97,24.96,0.745,0.751,0.754,0.759,0.035
202,0.174,0.174,0.134,0.157,0.115,0.055,0.056,0.065,0.048,12.53,12.35,10.73,14.37,0.197,0.22,12.0,0.1,0.09,77.8,77.4,78.4,81.1,0.64,0.64,60658.0,60732.0,19.71,20.85,19.74,15.19,0.154,0.133,0.126,0.116,2.5,2.5,3.0,3.4,0.085,0.085,0.099,2.5,2.5,3.0,3.2,231.8,233.0,254.8,250.9,5037.0,5237.0,5652.0,5742.0,33.07,24.26,24.37,21.9,0.752,0.768,0.761,0.761,0.035
203,0.148,0.148,0.127,0.131,0.107,0.05,0.053,0.059,0.052,16.62,17.05,12.99,14.25,0.206,0.21,12.0,0.1,0.09,53.1,56.8,58.7,66.1,0.67,0.67,57659.0,64935.0,9.34,8.45,7.88,7.91,0.127,0.122,0.121,0.123,3.1,3.1,2.8,3.4,0.103,0.103,0.098,3.0,3.0,3.1,2.9,236.8,232.1,232.3,240.0,4960.0,4779.0,4678.0,4738.0,43.94,40.68,35.44,30.28,0.795,0.805,0.81,0.807,0.033
204,0.298,0.298,0.148,0.154,0.281,0.075,0.081,0.108,0.077,34.53,51.7,15.51,21.21,0.154,0.151,22.0,0.11,0.11,113.4,120.7,130.8,139.2,0.55,0.56,39625.0,38858.0,31.93,27.66,27.98,17.34,0.216,0.2,0.221,0.219,2.9,2.9,3.3,3.6,0.201,0.201,0.158,5.1,5.1,3.7,3.7,436.7,440.5,423.0,426.1,10184.0,10847.0,9427.0,9057.0,66.35,69.11,85.53,78.14,0.555,0.53,0.589,0.567,0.056
205,0.255,0.255,0.163,0.178976716418,0.223788059701,0.068,0.075,0.076,0.110588656716,16.27,18.0768537313,9.69,11.49,0.197,0.168248358209,13.0742331288,0.118764179104,0.118531343284,62.0,61.3,64.7,76.4804776119,0.66,0.63,45439.0,,18.08,10.85,10.82,15.3734369396,0.218,0.203,0.21,0.251965970149,3.0,3.0,3.2,3.88,0.149,0.149,0.132,2.9,2.9,3.3,3.95426865672,304.1,306.4,336.6,391.008661888,6105.0,5832.0,6431.0,,59.4,47.52,44.32,56.7150089659,0.553,0.535,0.526,0.586505074627,0.0567134328358
206,0.201,0.201,0.156,0.16,0.178,0.066,0.076,0.073,0.072,14.88,16.43,12.68,15.4,0.179,0.181,18.0,0.1,0.1,80.9,88.0,87.6,92.8,0.64,0.64,50106.0,51449.0,16.4,15.2,15.01,14.03,0.172,0.178,0.178,0.173,3.5,3.5,3.3,3.3,0.141,0.141,0.12,3.7,3.7,3.1,3.3,337.0,337.0,333.9,333.3,6800.0,7065.0,6855.0,6687.0,30.85,30.4,28.37,26.07,0.607,0.601,0.594,0.608,0.055
207,0.214911927529,0.219,0.184287377451,0.178976716418,0.223788059701,0.106743341404,0.068,0.106286151961,0.110588656716,17.1416605392,18.0768537313,12.9719322034,14.86,0.167385416667,0.168248358209,13.0742331288,0.118764179104,0.118531343284,73.9515254237,94.5,73.10625,76.4804776119,0.614020368574,0.47,,,19.8323091881,16.98,16.2010729614,15.3734369396,0.272426634383,0.246,0.262983455882,0.251965970149,3.72670807453,3.2,3.79540441176,3.88,0.176672213817,0.161,0.167535539216,3.97711864407,4.2,3.85306372549,3.95426865672,393.981646489,361.3,384.387438725,391.008661888,,7441.0,,,75.3285714286,69.72,60.6736134969,56.7150089659,0.557682324455,0.514,0.582615196078,0.586505074627,0.0567134328358
208,0.187,0.187,0.184287377451,0.165,0.287,0.066,0.063,0.106286151961,0.065,17.1416605392,14.18,10.26,9.59,0.167385416667,0.169,21.0,0.11,0.11,110.0,102.3,73.10625,118.3,0.6,0.54,,42975.0,31.93,24.82,16.2010729614,22.28,0.228,0.204,0.262983455882,0.162,3.9,3.9,3.79540441176,3.6,0.148,0.148,0.167535539216,3.0,3.0,3.85306372549,3.8,393.9,356.2,384.387438725,370.8,9079.0,8497.0,,8943.0,39.47,30.64,60.6736134969,29.1,0.633,0.625,0.582615196078,0.615,0.056
209,0.155,0.155,0.158,0.178976716418,0.223788059701,0.063,0.069,0.094,0.110588656716,10.63,18.0768537313,9.46,10.24,0.156,0.168248358209,13.0742331288,0.118764179104,0.118531343284,94.8,103.8,102.3,76.4804776119,0.67,0.64,46336.0,,16.0,14.48,13.31,15.3734369396,0.167,0.166,0.171,0.251965970149,2.8,2.8,3.2,3.88,0.137,0.137,0.145,3.3,3.3,3.4,3.95426865672,314.1,312.9,306.6,391.008661888,6967.0,6979.0,6554.0,,33.68,35.77,25.07,56.7150089659,0.514,0.534,0.532,0.586505074627,0.0567134328358
210,0.154,0.154,0.138,0.148,0.169,0.073,0.076,0.08,0.074,17.6,15.28,8.21,10.71,0.165,0.175,13.0,0.1,0.11,61.6,78.2,77.8,88.2,0.54,0.58,47631.0,49087.0,15.39,17.84,19.31,20.2,0.216,0.204,0.203,0.216,2.7,2.7,3.1,3.3,0.236,0.236,0.143,3.5,3.5,3.4,3.7,362.5,369.0,352.2,338.5,7018.0,7179.0,6959.0,6744.0,80.8,51.97,57.29,45.61,0.505,0.505,0.512,0.504,0.038
211,0.204,0.204,0.167,0.157,0.306,0.075,0.079,0.107,0.068,21.47,18.01,9.79,14.43,0.148,0.142,16.0,0.12,0.13,82.9,90.6,82.1,98.8,0.57,0.52,33043.0,34970.0,22.59,25.06,24.36,27.55,0.211,0.207,0.212,0.213,3.8,3.8,3.6,3.6,0.2,0.2,0.188,3.7,3.7,4.0,3.9,449.7,436.1,454.3,525.2,8989.0,9257.0,10090.0,10357.0,82.02,81.79,48.04,53.62,0.539,0.56,0.578,0.588,0.058
212,0.214911927529,0.157,0.184287377451,0.178976716418,0.223788059701,0.106743341404,0.061,0.106286151961,0.110588656716,17.1416605392,18.0768537313,12.9719322034,10.57,0.167385416667,0.168248358209,13.0742331288,0.118764179104,0.118531343284,73.9515254237,73.0,73.10625,76.4804776119,0.614020368574,0.57,,,19.8323091881,18.5,16.2010729614,15.3734369396,0.272426634383,0.181,0.262983455882,0.251965970149,3.72670807453,3.4,3.79540441176,3.88,0.176672213817,0.128,0.167535539216,3.97711864407,3.1,3.85306372549,3.95426865672,393.981646489,244.9,384.387438725,391.008661888,,6044.0,,,75.3285714286,17.77,60.6736134969,56.7150089659,0.557682324455,0.705,0.582615196078,0.586505074627,0.0567134328358
213,0.214911927529,0.21522557122,0.184287377451,0.178976716418,0.223788059701,0.048,0.049,0.106286151961,0.110588656716,17.1416605392,18.0768537313,13.33,10.32,0.167385416667,0.168248358209,13.0742331288,0.118764179104,0.118531343284,62.2,60.0,73.10625,76.4804776119,0.71,0.68,,,10.66,18.4459531616,16.2010729614,15.3734369396,0.117,0.102,0.262983455882,0.251965970149,2.7,2.7,3.79540441176,3.88,0.176672213817,0.176679006332,0.167535539216,1.8,1.8,3.85306372549,3.95426865672,163.2,118.5,384.387438725,391.008661888,3696.0,2835.0,,,23.83,17.97,60.6736134969,56.7150089659,0.802,0.826,0.582615196078,0.586505074627,0.0567134328358
214,0.214911927529,0.191,0.184287377451,0.178976716418,0.223788059701,0.106743341404,0.071,0.106286151961,0.110588656716,17.1416605392,18.0768537313,12.9719322034,11.29,0.167385416667,0.168248358209,13.0742331288,0.118764179104,0.118531343284,73.9515254237,87.7,73.10625,76.4804776119,0.614020368574,0.41,,,19.8323091881,20.31,16.2010729614,15.3734369396,0.272426634383,0.233,0.262983455882,0.251965970149,3.72670807453,3.7,3.79540441176,3.88,0.176672213817,0.22,0.167535539216,3.97711864407,4.1,3.85306372549,3.95426865672,393.981646489,401.9,384.387438725,391.008661888,,8000.0,,,75.3285714286,75.31,60.6736134969,56.7150089659,0.557682324455,0.542,0.582615196078,0.586505074627,0.0567134328358
215,0.23,0.23,0.17,0.159,0.271,0.087,0.09,0.098,0.091,26.02,28.14,14.08,16.33,0.148,0.157,18.0,0.11,0.13,78.9,87.2,86.4,97.0,0.6,0.62,41382.0,40540.0,14.64,13.79,13.76,13.06,0.183,0.188,0.198,0.209,3.9,3.9,3.6,3.7,0.173,0.173,0.175,4.2,4.2,3.9,4.3,418.6,411.1,401.9,406.6,8767.0,8686.0,8552.0,8658.0,51.71,39.97,34.56,39.14,0.62,0.624,0.628,0.627,0.057
216,0.197,0.197,0.184287377451,0.178976716418,0.223788059701,0.073,0.071,0.106286151961,0.110588656716,17.1416605392,18.0768537313,11.89,20.36,0.167385416667,0.168248358209,13.0742331288,0.118764179104,0.118531343284,105.7,119.1,73.10625,76.4804776119,0.54,0.51,,,26.15,23.95,16.2010729614,15.3734369396,0.222,0.202,0.262983455882,0.251965970149,4.8,4.8,3.79540441176,3.88,0.235,0.235,0.167535539216,4.4,4.4,3.85306372549,3.95426865672,383.7,426.4,384.387438725,391.008661888,7762.0,9151.0,,,68.14,59.76,60.6736134969,56.7150089659,0.608,0.577,0.582615196078,0.586505074627,0.0567134328358
217,0.098,0.098,0.184287377451,0.178976716418,0.223788059701,0.033,0.039,0.106286151961,0.110588656716,17.1416605392,18.0768537313,8.9,9.92,0.167385416667,0.168248358209,13.0742331288,0.118764179104,0.118531343284,85.5,80.4,73.10625,76.4804776119,0.63,0.66,,,17.17,14.26,16.2010729614,15.3734369396,0.104,0.103,0.262983455882,0.251965970149,2.2,2.2,3.79540441176,3.88,0.058,0.058,0.167535539216,1.8,1.8,3.85306372549,3.95426865672,234.5,196.0,384.387438725,391.008661888,5600.0,4528.0,,,37.19,25.17,60.6736134969,56.7150089659,0.802,0.803,0.582615196078,0.586505074627,0.0567134328358
218,0.095,0.095,0.145,0.146,0.103,0.039,0.04,0.056,0.041,11.61,13.59,9.67,10.45,0.233,0.242,13.0,0.09,0.09,39.9,44.7,47.7,54.7,0.74,0.77,68352.0,69633.0,10.74,5.75,5.67,6.0,0.116,0.092,0.091,0.081,1.9,1.9,2.8,3.0,0.176672213817,0.176679006332,0.096,2.2,2.2,2.9,2.9,133.5,121.0,138.4,151.4,3877.0,2984.0,3620.0,3644.0,13.95,15.35,12.23,16.08,0.773,0.771,0.768,0.76,0.025
219,0.226,0.226,0.159,0.141,0.153,0.068,0.07,0.077,0.069,17.13,17.13,19.03,17.42,0.189,0.168,22.0,0.09,0.09,78.1,70.0,73.1,84.8,0.57,0.53,62380.0,66191.0,14.59,11.2,12.98,12.26,0.186,0.17,0.171,0.172,3.3,3.3,3.0,3.0,0.08,0.08,0.099,3.0,3.0,2.9,3.1,281.5,263.8,264.2,342.2,6765.0,6566.0,6854.0,7901.0,43.12,29.15,32.6,35.04,0.652,0.676,0.623,0.658,0.044
